code,label,label_en,parent_code,valid_from,valid_to
1A62.01,Symtomatisk sen neurosyfilis,Symptomatic late neurosyphilis,1A62.0,,
1A62.0Z,"Neurosyfilis, ospecificerade","Neurosyphilis, unspecified",1A62.0,,
1A62.1,Kardiovaskulär sen syfilis,Cardiovascular late syphilis,1A62,,
1A62.2,Symtomatisk sen syfilis i andra organ,Symptomatic late syphilis of other sites,1A62,,
1A62.20,Okulär sen syfilis,Ocular late syphilis,1A62.2,,
1A62.21,Sen syfilis som involverar det muskuloskeletala systemet,Late syphilis involving the musculoskeletal system,1A62.2,,
1A62.22,Sen syfilis i hud eller slemhinnor,Late syphilis of skin or mucous membranes,1A62.2,,
1A62.2Y,Annan specificerad symtomatisk sen syfilis i andra organ,Symptomatic late syphilis of other specified sites,1A62.2,,
1A62.2Z,"Symtomatisk sen syfilis i andra organ, ospecificerad",Symptomatic late syphilis of unspecified site,1A62.2,,
1A62.Y,Andra specificerade sen syfilis,Other specified late syphilis,1A62,,
1A62.Z,"Sen syfilis, ospecificerade","Late syphilis, unspecified",1A62,,
1A63,"Latent syfilis, ospecificerad som tidig eller sen","Latent syphilis, unspecified as early or late",,,
1A6Z,"Syfilis, ospecificerad","Syphilis, unspecified",,,
1A70,Gonokockinfektion i urin- och könsorgan,Gonococcal genitourinary infection,,,
1A70.0,Gonokockinfektion i nedre urogenitalia utan abscess periuretralt eller i accessorisk körtel,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,1A70,,
1A70.00,Gonorré i penis,Gonorrhoea of penis,1A70.0,,
1A70.0Y,Annan specificerad gonokockinfektion i nedre urogenitalia utan abscess periuretralt eller i accessorisk körtel,Other specified gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,1A70.0,,
1A70.0Z,"Gonokockinfektion i nedre urogenitalia utan abscess periuretralt eller i accessorisk körtel, ospecificerad","Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess, unspecified",1A70.0,,
1A70.1,Gonokockinfektion i nedre urogenitalia utan abscess periuretralt eller i accessorisk körtel,Gonococcal infection of lower genitourinary tract with periurethral or accessory gland abscess,1A70,,
1A70.Y,Annan specificerad gonokockinfektion i urin- och könsorgan,Gonococcal infection of other specified genitourinary organ,1A70,,
1A70.Z,"Gonokockinfektion i urin- och könsorgan, ospecificerad","Gonococcal genitourinary infection, unspecified",1A70,,
1A71,Gonokockpelviperitonit,Gonococcal pelviperitonitis,,,
1A72,Gonokockinfektion i andra organ,Gonococcal infection of other sites,,,
1A72.0,Gonokockinfektion i muskuloskeletala systemet,Gonococcal infection of musculoskeletal system,1A72,,
1A72.1,Gonokockinfektion i ändtarmen,Gonococcal infection of rectum,1A72,,
1A72.2,Gonokockinfektion i anus,Gonococcal infection of anus,1A72,,
1A72.3,Gonorré i svalget,Gonococcal pharyngitis,1A72,,
1A72.4,Gonokockinfektion i ögon,Gonococcal infection of eye,1A72,,
1A72.Y,Annan specificerad gonokockinfektion i andra organ,Gonococcal infection of other specified sites,1A72,,
1A73,Disseminerad gonokockinfektion,Disseminated gonococcal infection,,,
1A7Z,"Gonokockinfektion, ospecificerad","Gonococcal infection, unspecified",,,
1A80,Lymfogranulom orsakat av klamydia,Chlamydial lymphogranuloma,,,
1A81,Icke-ulcerös sexuellt överförd infektion orsakad av Chlamydia trachomatis,Non-ulcerative sexually transmitted chlamydial infection,,,
1A81.0,Klamydiainfektion i de nedre urin- och könsorganen,Chlamydial infection of lower genitourinary tract,1A81,,
1A81.1,Klamydiainfektion i de inre könsorganen,Chlamydial infection of internal reproductive organs,1A81,,
1A81.Y,Annan specificerad icke-ulcerös sexuellt överförd infektion orsakad av Chlamydia trachomatis,Non-ulcerative sexually transmitted chlamydial infection of other specified site,1A81,,
1A81.Z,"Icke-ulcerös sexuellt överförd infektion orsakad av Chlamydia trachomatis, ospecificerad",Non-ulcerative sexually transmitted chlamydial infection of unspecified site,1A81,,
1A8Y,Annan specificerad sexuellt överförbar klamydiainfektion,Other specified sexually transmissible infections due to chlamydia,,,
1A8Z,"Sexuellt överförbar klamydiainfektion, ospecificerad","Sexually transmissible infections due to chlamydia, unspecified",,,
1A90,Schankroid,Chancroid,,,
1A91,Granuloma inguinale,Granuloma inguinale,,,
1A92,Trikomonas,Trichomoniasis,,,
1A93,Sexuellt överförbara infestationer,Sexually transmissible infestations,,,
1A94,Anogenital herpes simplex-infektion,Anogenital herpes simplex infection,,,
1A94.0,Herpes simplex-infektion i könsorganen eller urogenitala systemet,Herpes simplex infection of genitalia or urogenital tract,1A94,,
1A94.1,Herpes simplex-infektion i perianal hud eller rektum,Herpes simplex infection of perianal skin or rectum,1A94,,
1A94.Z,"Anogenital herpes simplex-infektion, ospecificerad",Anogenital herpes simplex infection without further specification,1A94,,
1A95,"Anogenitala vårtor, HPV-infektion",Anogenital warts,,,
1A95.0,Anala vårtor,Anal warts,1A95,,
1A95.1,Genitala vårtor,Genital warts,1A95,,
1A95.2,Extragenitala kondylom,Extragenital condylomata acuminata,1A95,,
1A95.Z,"Anogenitala vårtor, HPV-infektion, ospecificerade","Anogenital warts, unspecified",1A95,,
1A9Y,Andra specificerade övervägande sexuellt överförbara infektioner,Other specified predominantly sexually transmitted infections,,,
1A9Z,"Övervägande sexuellt överförbara infektioner, ospecificerade","Predominantly sexually transmitted infections, unspecified",,,
1B10,Tuberkulos i andningsorganen,Tuberculosis of the respiratory system,,,
1B10.0,"Respiratorisk tuberkulos, bekräftad","Respiratory tuberculosis, confirmed",1B10,,
1B10.1,"Respiratorisk tuberkulos, inte bekräftad","Respiratory tuberculosis, not confirmed",1B10,,
1B10.Z,"Tuberkulos i andningsorganen, ospecificerade","Respiratory tuberculosis, without mention of bacteriological or histological confirmation",1B10,,
1B11,Tuberkulos i nervsystemet,Tuberculosis of the nervous system,,,
1B11.0,Tuberkulös meningit,Tuberculous meningitis,1B11,,
1B11.1,Tuberkulös meningoencefalit,Tuberculous meningoencephalitis,1B11,,
1B11.2,Meningealt tuberkulom,Meningeal tuberculoma,1B11,,
1B11.3,Tuberkulöst granulom i hjärnan,Tuberculous granuloma of brain,1B11,,
1B11.Y,Andra specificerade tuberkulos i nervsystemet,Other tuberculosis of nervous system,1B11,,
1B11.Z,"Tuberkulos i nervsystemet, ospecificerade","Tuberculosis of the nervous system, unspecified",1B11,,
1B12,Tuberkulos i andra system eller organ,Tuberculosis of other systems or organs,,,
1B12.0,Tuberkulos i hjärtat,Tuberculosis of heart,1B12,,
1B12.1,Tuberkulos i ögat,Tuberculosis of eye,1B12,,
1B12.2,Tuberkulos i örat,Tuberculosis of ear,1B12,,
1B12.3,Tuberkulos i endokrina körtlar,Tuberculosis of endocrine glands,1B12,,
1B12.4,Tuberkulos i muskuloskeletala systemet,Tuberculosis of the musculoskeletal system,1B12,,
1B12.40,Tuberkulos i skelett eller leder,Tuberculosis of bones or joints,1B12.4,,
1B12.41,Tuberkulös myosit,Tuberculous myositis,1B12.4,,
1B12.4Y,Andra specificerade tuberkulos i muskuloskeletala systemet,Tuberculosis of other specified part of the musculoskeletal system,1B12.4,,
1B12.4Z,"Tuberkulos i muskuloskeletala systemet, ospecificerade","Tuberculosis of the musculoskeletal system, unspecified",1B12.4,,
1B12.5,Tuberkulos i urin- och könsorgan,Tuberculosis of the genitourinary system,1B12,,
1B12.6,Tuberkulos i lymfkörtlar,Tuberculous peripheral lymphadenopathy,1B12,,
1B12.7,Tuberkulos i matsmältningssystemet,Tuberculosis of the digestive system,1B12,,
1B12.8,Tuberkulos i huden,Cutaneous tuberculosis,1B12,,
1B12.Y,Andra specificerade tuberkulos i andra system eller organ,Tuberculosis of other specified organ or site,1B12,,
1B13,Miliär tuberkulos,Miliary tuberculosis,,,
1B13.0,Akut miliär tuberkulos på en enda specificerad plats,Acute miliary tuberculosis of a single specified site,1B13,,
1B13.1,Akut miliär tuberkulos i flera organ,Acute miliary tuberculosis of multiple sites,1B13,,
1B13.2,"Akut miliär tuberkulos, ospecificerad plats","Acute miliary tuberculosis, unspecified site",1B13,,
1B13.Y,Andra specificerade miliär tuberkulos,Other specified miliary tuberculosis,1B13,,
1B13.Z,"Miliär tuberkulos, ospecificerade","Miliary tuberculosis, unspecified",1B13,,
1B14,Latent tuberkulos,Latent tuberculosis,,,
1B1Y,Andra specificerade tuberkulos,Other specified tuberculosis,,,
1B1Z,"Tuberkulos, ospecificerade","Tuberculosis, unspecified",,,
1B20,Lepra,Leprosy,,,
1B20.0,Paucibacillär lepra,Paucibacillary leprosy,1B20,,
1B20.1,Multibacillär lepra,Multibacillary leprosy,1B20,,
1B20.2,Leprareaktioner,Leprosy reactions,1B20,,
1B20.20,"Leprareaktion, typ I",Type I leprosy reaction,1B20.2,,
1B20.21,"Leprareaktion, typ II",Type II leprosy reaction,1B20.2,,
1B20.3,Komplikationer av lepra,Complications of leprosy,1B20,,
1B20.Z,"Lepra, ospecificerade","Leprosy, unspecified",1B20,,
1B21,Infektioner orsakade av atypiska mykobakterier,Infections due to non-tuberculous mycobacteria,,,
1B21.0,Lunginfektion orsakad av atypiska mykobakterier,Pulmonary infection due to non-tuberculous mycobacterium,1B21,,
1B21.1,Atypisk mykobakteriell lymfadenit,Non-tuberculous mycobacterial lymphadenitis,1B21,,
1B21.2,Atypisk mykobakteriell hudinfektion,Cutaneous non-tuberculous mycobacterial infection,1B21,,
1B21.20,Infektion med Mycobacterium ulcerans,Mycobacterium ulcerans infection,1B21.2,,
1B21.2Y,Andra specificerade atypisk mykobakteriell hudinfektion,Cutaneous infection due to other specified non-tuberculous mycobacteria,1B21.2,,
1B21.2Z,"Atypisk mykobakteriell hudinfektion, ospecificerade",Cutaneous infection due to unspecified non-tuberculous mycobacteria,1B21.2,,
1B21.3,Spridd hudinfektion orsakad av atypiska mykobakterier,Disseminated non-tuberculous mycobacterial infection,1B21,,
1B21.4,Gastrointestinal infektion orsakad av atypiska mykobakterier,Gastrointestinal non-tuberculous mycobacterial infection,1B21,,
1B21.Y,Andra specificerade infektioner orsakade av atypiska mykobakterier,Non-tuberculous mycobacterial infection of other specified site,1B21,,
1B21.Z,"Infektioner orsakade av atypiska mykobakterier, ospecificerade",Non-tuberculous mycobacterial infection of unspecified site,1B21,,
1B2Y,Andra specificerade mykobakteriella sjukdomar,Other specified mycobacterial diseases,,,
1B2Z,"Mykobakteriella sjukdomar, ospecificerade","Mycobacterial diseases, unspecified",,,
1B40,Akut reumatisk feber utan att hjärtpåverkan nämns,Acute rheumatic fever without mention of heart involvement,,,
1B40.0,"Reumatisk artrit, akut eller subakut","Rheumatic arthritis, acute or subacute",1B40,,
1B40.Y,Annan specificerad akut reumatisk feber utan att hjärtpåverkan nämns,Other specified acute rheumatic fever without mention of heart involvement,1B40,,
1B40.Z,"Akut reumatisk feber utan att hjärtpåverkan nämns, ospecificerad","Acute rheumatic fever without mention of heart involvement, unspecified",1B40,,
1B41,Akut reumatisk feber med hjärtpåverkan,Acute rheumatic fever with heart involvement,,,
1B41.0,Akut reumatisk perikardit,Acute rheumatic pericarditis,1B41,,
1B41.1,Akut reumatisk endokardit,Acute rheumatic endocarditis,1B41,,
1B41.10,Reumatisk aortit,Rheumatic aortitis,1B41.1,,
1B41.1Y,Annan specificerad akut reumatisk endokardit,Other specified acute rheumatic endocarditis,1B41.1,,
1B41.1Z,"Akut reumatisk endokardit, ospecificerad","Acute rheumatic endocarditis, unspecified",1B41.1,,
1B41.2,Akut reumatisk myokardit,Acute rheumatic myocarditis,1B41,,
1B41.Y,Annan specificerad akut reumatisk feber med hjärtpåverkan,Other acute rheumatic heart disease,1B41,,
1B41.Z,"Akut reumatisk feber med hjärtpåverkan, ospecificerad","Acute rheumatic heart disease, unspecified",1B41,,
1B42,Reumatisk korea,Rheumatic chorea,,,
1B50,Scharlakansfeber,Scarlet fever,,,
1B51,Streptokockfaryngit,Streptococcal pharyngitis,,,
1B53,Hjärnhinneinflammation orsakad av streptokocker,Meningitis due to Streptococcus,,,
1B54,Meningit orsakad av stafylokocker,Meningitis due to Staphylococcus,,,
1B5Y,Andra specificerade vissa stafylokock- eller streptokocksjukdomar,Other specified staphylococcal or streptococcal diseases,,,
1B5Z,"Vissa stafylokock- eller streptokocksjukdomar, ospecificerade","Staphylococcal or streptococcal diseases, unspecified",,,
1B70,"Bakteriell cellulit, erysipelas eller lymfangit","Bacterial cellulitis, erysipelas or lymphangitis",,,
1B70.0,Erysipelas,Erysipelas,1B70,,
1B70.00,Erysipelas i ansiktet,Erysipelas of face,1B70.0,,
1B70.01,Erysipelas i ytterörat,Erysipelas of external ear,1B70.0,,
1B70.02,Erysipelas i nedre extremitet,Erysipelas of lower limb,1B70.0,,
1B70.0Y,Annan specificerad erysipelas,Erysipelas of other specified site,1B70.0,,
1B70.0Z,"Erysipelas, ospecificerad","Erysipelas, unspecified",1B70.0,,
1B70.1,Streptokockcellulit i huden,Streptococcal cellulitis of skin,1B70,,
1B70.2,Stafylokockcellulit i huden,Staphylococcal cellulitis of skin,1B70,,
1B70.3,Uppåtgående bakteriell lymfangit,Ascending bacterial lymphangitis,1B70,,
1B70.Y,"Andra specificerade bakteriell cellulit, erysipelas eller lymfangit",Bacterial cellulitis or lymphangitis due to other specified bacterium,1B70,,
1B70.Z,"Bakteriell cellulit, erysipelas eller lymfangit, ospecificerade",Bacterial cellulitis or lymphangitis due to unspecified bacterium,1B70,,
1B71,Nekrotiserande fasciit,Necrotising fasciitis,,,
1B71.0,Nekrotiserande fasciit orsakad av streptokocker,Streptococcal necrotising fasciitis,1B71,,
1B71.1,Polymikrobiell nekrotiserande fasciit,Polymicrobial necrotising fasciitis,1B71,,
1B71.2,Nekrotiserande fasciit hos nyfödd,Neonatal necrotising fasciitis,1B71,,
1B71.Y,Andra specificerade nekrotiserande fasciit,Necrotising fasciitis due to other specified bacterial infection,1B71,,
1B71.Z,"Nekrotiserande fasciit, ospecificerade","Necrotising fasciitis, unspecified",1B71,,
1B72,Impetigo,Impetigo,,,
1B72.0,Bullös impetigo,Bullous impetigo,1B72,,
1B72.1,Icke-bullös impetigo,Non-bullous impetigo,1B72,,
1B72.2,Sekundär impetiginisering av huden,Secondary impetiginisation of the skin,1B72,,
1B72.Y,Andra specificerade impetigo,Other specified impetigo,1B72,,
1B72.Z,"Impetigo, ospecificerade","Impetigo, unspecified",1B72,,
1B73,Ektyma,Ecthyma,,,
1B73.0,Ektyma orsakad av streptokocker,Streptococcal ecthyma,1B73,,
1B73.1,Ektyma orsakad av stafylokocker,Staphylococcal ecthyma,1B73,,
1B73.2,Ektyma gangrenosum,Ecthyma gangrenosum,1B73,,
1B73.Y,Andra specificerade ektyma,Other specified ecthyma,1B73,,
1B73.Z,"Ektyma, ospecificerade","Ecthyma, unspecified",1B73,,
1B74,Ytlig bakteriell inflammation i hårfolliklar,Superficial bacterial folliculitis,,,
1B74.0,Ytlig follikulit med Staphylococcus aureus,Staphylococcus aureus superficial folliculitis,1B74,,
1B74.Y,Andra specificerade ytlig bakteriell inflammation i hårfolliklar,Superficial bacterial folliculitis due to other specified organism,1B74,,
1B74.Z,"Ytlig bakteriell inflammation i hårfolliklar, ospecificerade",Superficial bacterial folliculitis due to unspecified organism,1B74,,
1B75,Djup bakteriell follikulit eller pyogen abscess i huden,Deep bacterial folliculitis or pyogenic abscess of the skin,,,
1B75.0,Furunkel,Furuncle,1B75,,
1B75.1,Karbunkel,Carbuncle,1B75,,
1B75.2,Furunkulos,Furunculosis,1B75,,
1B75.3,Pyogen abscess i huden,Pyogenic abscess of the skin,1B75,,
1B75.4,Kronisk djup bakteriell follikulit,Chronic deep bacterial folliculitis,1B75,,
1B75.Z,"Djup bakteriell follikulit eller pyogen abscess i huden, ospecificerade","Deep bacterial folliculitis or pyogenic abscess of the skin, unspecified",1B75,,
1B7Y,Andra specificerade pyogena bakterieinfektioner i huden eller underhuden,Other specified pyogenic bacterial infection of skin or subcutaneous tissue,,,
1B7Z,"Pyogena bakterieinfektioner i huden eller underhuden, ospecificerade","Pyogenic bacterial infection of skin or subcutaneous tissue, unspecified",,,
1B90,Råttbettsfeber,Rat-bite fevers,,,
1B90.0,Spirillos,Spirillosis,1B90,,
1B90.1,Streptobacillos,Streptobacillosis,1B90,,
1B90.Y,Andra specificerade råttbettsfeber,Other specified rat-bite fevers,1B90,,
1B90.Z,"Råttbettsfeber, ospecificerade","Rat-bite fevers, unspecified",1B90,,
1B91,Leptospiros,Leptospirosis,,,
1B92,Rots,Glanders,,,
1B93,Pest,Plague,,,
1B93.0,Böldpest,Bubonic plague,1B93,,
1B93.1,Cellulokutan pest,Cellulocutaneous plague,1B93,,
1B93.2,Lungpest,Pneumonic plague,1B93,,
1B93.3,Meningit orsakad av Yersinia pestis,Plague meningitis,1B93,,
1B93.Y,Andra specificerade pest,Other specified plague,1B93,,
1B93.Z,"Pest, ospecificerade","Plague, unspecified",1B93,,
1B94,Tularemi,Tularaemia,,,
1B94.0,Ulceroglandulär tularemi,Ulceroglandular tularaemia,1B94,,
1B94.Y,Andra specificerade tularemi,Other specified tularaemia,1B94,,
1B94.Z,"Tularemi, ospecificerade","Tularaemia, unspecified",1B94,,
1B95,Brucellos,Brucellosis,,,
1B96,Erysipeloid,Erysipeloid,,,
1B97,Antrax,Anthrax,,,
1B98,Kattklössjuka,Cat-scratch disease,,,
1B99,Pasteurellos,Pasteurellosis,,,
1B9A,Extraintestinal yersinios,Extraintestinal yersiniosis,,,
1B9Z,"Vissa zoonotiska bakteriella sjukdomar, ospecificerade",Unspecified zoonotic bacterial disease,,,
1C10,Aktinomykos,Actinomycosis,,,
1C10.0,Pulmonell aktinomykos,Pulmonary actinomycosis,1C10,,
1C10.1,Abdominell aktinomykos,Abdominal actinomycosis,1C10,,
1C10.2,Cervikofacial aktinomykos,Cervicofacial actinomycosis,1C10,,
1C10.3,Primär kutan aktinomykos,Primary cutaneous actinomycosis,1C10,,
1C10.Y,Andra specificerade aktinomykos,Other specified forms of actinomycosis,1C10,,
1C10.Z,"Aktinomykos, ospecificerade","Actinomycosis, unspecified",1C10,,
1C11,Bartonellos,Bartonellosis,,,
1C11.0,Carrions sjukdom,Carrion disease,1C11,,
1C11.00,Oroyafeber,Oroya fever,1C11.0,,
1C11.01,Verruga peruana,Verruga peruana,1C11.0,,
1C11.0Z,"Carrions sjukdom, ospecificerade","Carrion disease, unspecified",1C11.0,,
1C11.1,Skyttegravsfeber,Trench fever,1C11,,
1C11.Y,Andra specificerade bartonellos,Other forms of bartonellosis,1C11,,
1C11.Z,"Bartonellos, ospecificerade","Bartonellosis, unspecified",1C11,,
1C12,Kikhosta,Whooping cough,,,
1C12.0,Kikhosta orsakad av Bordetella pertussis,Whooping cough due to Bordetella pertussis,1C12,,
1C12.1,Kikhosta orsakad av Bordetella parapertussis,Whooping cough due to Bordetella parapertussis,1C12,,
1C12.Y,Andra specificerade kikhosta,Other specified whooping cough,1C12,,
1C12.Z,"Kikhosta, ospecificerade","Whooping cough, unspecified",1C12,,
1C13,Stelkramp,Tetanus,,,
1C14,Obstetrisk stelkramp,Obstetrical tetanus,,,
1C15,Tetanus neonatorum,Tetanus neonatorum,,,
1C16,Gasgangrän,Gas gangrene,,,
1C17,Difteri,Diphtheria,,,
1C17.0,Farynxdifteri eller tonsilldifteri,Pharyngeal or tonsillar diphtheria,1C17,,
1C17.00,Postdifterisk pares i uvula palatina,Postdiphtheritic paralysis of uvula,1C17.0,,
1C17.0Y,Andra specificerade farynxdifteri eller tonsilldifteri,Other specified pharyngeal or tonsillar diphtheria,1C17.0,,
1C17.0Z,"Farynxdifteri eller tonsilldifteri, ospecificerade","Pharyngeal or tonsillar diphtheria, unspecified",1C17.0,,
1C17.1,Difteri i näsan,Nasal diphtheria,1C17,,
1C17.2,Larynxdifteri,Laryngeal diphtheria,1C17,,
1C17.3,Difteri i huden,Cutaneous diphtheria,1C17,,
1C17.Y,Andra specificerade difteri,Other specified diphtheria,1C17,,
1C17.Z,"Difteri, ospecificerade","Diphtheria, unspecified",1C17,,
1C18,Brasiliansk purpurafeber,Brazilian purpuric fever,,,
1C19,Legionellainfektion,Legionellosis,,,
1C19.0,Icke-pulmonell legionellainfektion,Nonpneumonic Legionnaires' disease,1C19,,
