code,label,label_en,parent_code,valid_from,valid_to
-,Ospecificerad,Unspecified,,,2013-08-13
A,Matsmältningsorgan och ämnesomsättning,Alimentary tract and metabolism,,,
A01,Medel vid mun- och tandsjukdomar,Stomatological preparations,,,
A01A,Medel vid mun- och tandsjukdomar,Stomatological preparations,,,
A01AA,Medel mot karies,Caries prophylactic agents,,,
A01AA01,Natriumfluorid,Sodium fluoride,,,
A01AA02,Natriummonofluorofosfat,Sodium monofluorophosphate,,,
A01AA03,Olaflur,Olaflur,,,
A01AA04,Tennfluorid,Stannous fluoride,,,
A01AA30,Kombinationer,Combinations,,,
A01AA51,"Natriumfluorid, kombinationer","Sodium fluoride, combinations",,,
A01AB,Antiinfektiva och antiseptiska medel för lokal behandling i munhålan,Antiinfectives and antiseptics for local oral treatment,,,
A01AB02,Väteperoxid,Hydrogen peroxide,,,
A01AB03,Klorhexidin,Chlorhexidine,,,
A01AB04,Amfotericin B,Amphotericin B,,,
A01AB05,Polynoxylin,Polynoxylin,,,
A01AB06,Domifen,Domiphen,,,
A01AB07,Hydroxikinolin,Oxyquinoline,,,
A01AB08,Neomycin,Neomycin,,,
A01AB09,Mikonazol,Miconazole,,,
A01AB10,Natamycin,Natamycin,,,
A01AB11,Övrigt,Various,,,
A01AB12,Hexetidin,Hexetidine,,,
A01AB13,Tetracyklin,Tetracycline,,,
A01AB14,Bensoxoniumklorid,Benzoxonium chloride,,,
A01AB15,Tibezoniumjodid,Tibezonium iodide,,,
A01AB16,Mepartricin,Mepartricin,,,
A01AB17,Metronidazol,Metronidazole,,,
A01AB18,Klotrimazol,Clotrimazole,,,
A01AB19,Natriumperborat,Sodium perborate,,,
A01AB21,Klortetracyklin,Chlortetracycline,,,
A01AB22,Doxycyklin,Doxycycline,,,
A01AB23,Minocyklin,Minocycline,,,
A01AB24,Oktenidin,Octenidine,,,
A01AB25,Oxitetracyklin,Oxytetracycline,,,
A01AB53,Klorhexidin och cetylpyridinium,Chlorhexidine and cetylpyridinium,,,
A01AC,Kortikosteroider för lokal behandling i munhålan,Corticosteroids for local oral treatment,,,
A01AC01,Triamcinolon,Triamcinolone,,,
A01AC02,Dexametason,Dexamethasone,,,
A01AC03,Hydrokortison,Hydrocortisone,,,
A01AC04,Prednisolon,Prednisolone,,,
A01AC54,"Prednisolon, kombinationer","Prednisolone, combinations",,,
A01AD,Övriga medel för lokal behandling i munhålan,Other agents for local oral treatment,,,
A01AD01,Adrenalin,Adrenaline,,,
A01AD02,Bensydamin,Benzydamine,,,
A01AD05,Acetylsalicylsyra,Acetylsalicylic acid,,,
A01AD06,Adrenon,Adrenalone,,,
A01AD07,Amlexanox,Amlexanox,,,
A01AD08,Bekaplermin,Becaplermin,,,
A01AD11,Övrigt,Various,,,
A02,Medel vid syrarelaterade symtom,Drugs for acid related disorders,,,
A02A,Antacida,Antacids,,,
A02AA,Magnesiumföreningar,Magnesium compounds,,,
A02AA01,Magnesiumkarbonat,Magnesium carbonate,,,
A02AA02,Magnesiumoxid,Magnesium oxide,,,
A02AA03,Magnesiumperoxid,Magnesium peroxide,,,
A02AA04,Magnesiumhydroxid,Magnesium hydroxide,,,
A02AA05,Magnesiumsilikat,Magnesium silicate,,,
A02AA10,Kombinationer,Combinations,,,
A02AB,Aluminiumföreningar,Aluminium compounds,,,
A02AB01,Aluminiumhydroxid,Aluminium hydroxide,,,
A02AB02,Algeldrat,Algeldrate,,,
A02AB03,Aluminiumfosfat,Aluminium phosphate,,,
A02AB04,Dihydroxialuminiumnatriumkarbonat,Dihydroxialumini sodium carbonate,,,
A02AB05,Aluminiumacetoacetat,Aluminium acetoacetate,,,
A02AB06,Aloglutamol,Aloglutamol,,,
A02AB07,Aluminium glycinat,Aluminium glycinate,,,
A02AB10,Kombinationer,Combinations,,,
A02AC,Kalciumföreningar,Calcium compounds,,,
A02AC01,Kalciumkarbonat,Calcium carbonate,,,
A02AC02,Kalciumsilikat,Calcium silicate,,,
A02AC10,Kombinationer,Combinations,,,
A02AD,"Kombinationer och komplex av aluminium-, kalcium- och magnesiumföreningar","Combinations and complexes of aluminium, calcium and magnesium compounds",,,
A02AD01,"Aluminium-, kalcium- och magnesiumsalter",Ordinary salt combinations,,,
A02AD02,Magaldrat,Magaldrate,,,
A02AD03,Almagat,Almagate,,,
A02AD04,Hydrotalcit,Hydrotalcite,,,
A02AD05,Almasilat,ALMASILATE,,,
A02AF,Antacida och medel mot meteorism,Antacids with antiflatulents,,,
A02AF01,Magaldrat och medel mot meteorism,Magaldrate and antiflatulents,,,
A02AF02,"Aluminium-, kalcium- och magnesiumsalter samt medel mot meteorism",Ordinary salt combinations and antiflatulents,,,
A02AG,Antacida och spasmolytika,Antacids with antispasmodics,,,
A02AH,Antacida med natriumvätekarbonat,Antacids with sodium bicarbonate,,,
A02AX,"Antacida, övriga kombinationer","Antacids, other combinations",,,
A02B,Medel vid magsår och gastroesofageal refluxsjukdom,Drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),,,
A02BA,Histamin-2-receptorantagonister,H2-receptor antagonists,,,
A02BA01,Cimetidin,Cimetidine,,,
A02BA02,Ranitidin,Ranitidine,,,
A02BA03,Famotidin,Famotidine,,,
A02BA04,Nizatidin,Nizatidine,,,
A02BA05,Niperotidin,Niperotidine,,,
A02BA06,Roxatidin,Roxatidine,,,
A02BA07,Ranitidinvismutcitrat,Ranitidine bismuth citrate,,,
A02BA08,Lafutidin,Lafutidine,,,
A02BA51,"Cimetidin, kombinationer","Cimetidine, combinations",,,
A02BA53,"Famotidin, kombinationer","Famotidine, combinations",,,
A02BB,Prostaglandiner,Prostaglandins,,,
A02BB01,Misoprostol,Misoprostol,,,
A02BB02,Enprostil,Enprostil,,,
A02BC,Protonpumpshämmare,Proton pump inhibitors,,,
A02BC01,Omeprazol,Omeprazole,,,
A02BC02,Pantoprazol,Pantoprazole,,,
A02BC03,Lansoprazol,Lansoprazole,,,
A02BC04,Rabeprazol,Rabeprazole,,,
A02BC05,Esomeprazol,Esomeprazole,,,
A02BC06,Dexlansoprazol,Dexlansoprazole,,,
A02BC07,Dexrabeprazol,Dexrabeprazole,,,
A02BC08,Vonoprazan,Vonoprazan,,,
A02BC09,Tegoprazan,Tegoprazan,,,
A02BC10,Fexuprazan,Fexuprazan,,,
A02BC11,Ilaprazol,Ilaprazole,,,
A02BC12,Zastaprazan,Zastaprazan,,,
A02BC51,"Omeprazol, kombinationer","Omeprazole, combinations",,,
A02BC53,"Lansoprazol, kombinationer","Lansoprazole, combinations",,,
A02BC54,"Rabeprazol, kombinationer","Rabeprazole, combinations",,,
A02BD,Kombinationer för eradikering av Helicobacter pylori,Combinations for eradication of Helicobacter pylori,,,
A02BD01,"Omeprazol, amoxicillin och metronidazol","Omeprazole, amoxicillin and metronidazole",,,
A02BD02,"Lansoprazol, tetracyklin och metronidazol","Lansoprazole, tetracycline and metronidazole",,,
A02BD03,"Lansoprazol, amoxicillin och metronidazol","Lansoprazole, amoxicillin and metronidazole",,,
A02BD04,"Pantoprazol, amoxicillin och klaritromycin","Pantoprazole, amoxicillin and clarithromycin",,,
A02BD05,"Omeprazol, amoxicillin och klaritromycin","Omeprazole, amoxicillin and clarithromycin",,,
A02BD06,"Esomeprazol, amoxicillin och klaritromycin","Esomeprazole, amoxicillin and clarithromycin",,,
A02BD07,"Lansoprazol, amoxicillin och klaritromycin","Lansoprazole, amoxicillin and clarithromycin",,,
A02BD08,"Vismutsubcitrat, tetracyklin och metronidazol","Bismuth subcitrate, tetracycline and metronidazole",,,
A02BD09,"Lansoprazol, klaritromycin och tinidazol","Lansoprazole, clarithromycin and tinidazole",,,
A02BD10,"Lansoprazol, amoxicillin och levofloxacin","Lansoprazole, amoxicillin and levofloxacin",,,
A02BD11,"Pantoprazol, amoxicillin, klaritromycin och metronidazol","Pantoprazole, amoxicillin, clarithromycin and metronidazole",,,
A02BD12,"Rabeprazol, amoxicillin och klaritromycin","Rabeprazole, amoxicillin and clarithromycin",,,
A02BD13,"Rabeprazol, amoxicillin och metronidazol","Rabeprazole, amoxicillin and metronidazol",,,
A02BD14,"Vonoprazan, amoxicillin och klaritromycin","Vonoprazan, amoxicillin and clarithromycin",,,
A02BD15,"Vonoprazan, amoxicillin och metronidazol","Vonoprazan, amoxicillin and metronidazole",,,
A02BD16,"Omeprazol, amoxicillin och rifabutin","Omeprazole, amoxicillin and rifabutin",,,
A02BD17,Vonoprazan och amoxicillin,Vonoprazan and amoxicillin,,,
A02BX,Övriga medel vid magsår och gastroesofageal refluxsjukdom,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),,,
A02BX01,Karbenoxolon,Carbenoxolone,,,
A02BX02,Sukralfat,Sucralfate,,,
A02BX03,Pirenzepin,Pirenzepine,,,
A02BX04,Metiosulfonklorid,Methiosulfonium chloride,,,
A02BX05,Vismutsubcitrat,Bismuth subcitrate,,,
A02BX06,Proglumid,Proglumide,,,
A02BX07,Gefarnat,Gefarnate,,,
A02BX08,Sulglikotid,Sulglicotide,,,
A02BX09,Acetoxolon,Acetoxolone,,,
A02BX10,Zolimidin,Zolimidine,,,
A02BX11,Troxipid,Troxipide,,,
A02BX12,Vismutsubnitrat,Bismuth subnitrate,,,
A02BX13,Alginsyra,Alginic acid,,,
A02BX14,Rebamipid,Rebamipide,,,
A02BX15,Teprenon,Teprenone,,,
A02BX16,Irsogladin,Irsogladine,,,
A02BX51,"Karbenoxolon, kombinationer exkl. psykoleptika","Carbenoxolone, combinations excl. psycholeptics",,,
A02BX71,"Karbenoxolon, kombination med psykoleptika","Carbenoxolone, combinations with psycholeptics",,,
A02BX77,"Gefarnat, kombination med lugnande medel","Gefarnate, combinations with psycholeptics",,,
A02D,Medel mot meteorism,Antiflatulents,,,2012-12-13
A02DA,Medel mot meteorism,Antiflatulents,,,2012-12-13
A02DA01,Silikoner,Silicones,,,2001-12-31
A02E,Medel vid gastroesofageal reflux,Antiregurgitants,,,2012-12-13
A02EA,Medel vid gastroesofageal reflux,Antiregurgitants,,,2012-12-13
A02EA01,Alginsyra,Alginic acid,,,2001-12-31
A02X,Övriga medel vid syrarelaterade sjukdomar,Other drugs for acid related disorders,,,
A03,Medel vid funktionella mag-tarmsymtom,Drugs for functional gastrointestinal disorders,,,
A03A,Medel vid funktionella mag-tarmsymtom,Drugs for functional gastrointestinal disorders,,,
A03AA,"Syntetiska antikolinergika, estrar med tertiär aminogrupp","Synthetic anticholinergics, esters with tertiary amino group",,,
A03AA01,Oxifencyklimin,Oxyphencyclimine,,,
A03AA03,Kamylofin,Camylofin,,,
A03AA04,Mebeverin,Mebeverine,,,
A03AA05,Trimebutin,Trimebutine,,,
A03AA06,Rociverin,Rociverine,,,
A03AA07,Dicycloverin,Dicycloverine,,,
A03AA08,Dihexiverin,Dihexyverine,,,
A03AA09,Difemerin,Difemerine,,,
A03AA30,Piperidolat,Piperidolate,,,
A03AB,"Syntetiska antikolinergika, kvartära ammoniumföreningar","Synthetic anticholinergics, quaternary ammonium compounds",,,
A03AB01,Bensilon,Benzilone,,,
A03AB02,Glykopyrroniumbromid,Glycopyrronium bromide,,,
A03AB03,Oxyfenon,Oxyphenonium,,,
A03AB04,Pentienat,Penthienate,,,
A03AB05,Propantelin,Propantheline,,,
A03AB06,Otiloniumbromid,otilonium bromide,,,
A03AB07,Metantelin,Methantheline,,,
A03AB08,Tridihexetyl,Tridihexethyl,,,
A03AB09,Isopropon,Isopropamide,,,
A03AB10,Hexocyklium,Hexocyclium,,,
A03AB11,Poldin,Poldine,,,
A03AB12,Mepensolat,Mepenzolate,,,
A03AB13,Bevonium,Bevonium,,,
A03AB14,Pipenzolat,Pipenzolate,,,
A03AB15,Difemanil,Diphemanil,,,
A03AB16,(2-Benshydryloxietyl) dietylmetylammoniumjodid,(2-benzhydryloxyethyl)diethyl-methylammonium iodide,,,
A03AB17,Tiemoniumjodid,Tiemonium iodide,,,
A03AB18,Prifiniumbromid,Prifinium bromide,,,
A03AB19,Timepidiumbromid,Timepidium bromide,,,
A03AB20,Trospium,Trospium,,,2003-12-31
A03AB21,Fenpiverinium,Fenpiverinium,,,
A03AB53,"Oxifenon, kombinationer","Oxyphenonium, combinations",,,
A03AC,"Syntetiska spasmolytika, amider med tertiär aminogrupp","Synthetic antispasmodics, amides with tertiary amines",,,
A03AC02,Dimetylaminopropionylfenotiazin,Dimethylaminopropionylphenothiazine,,,
A03AC04,Nikofetamid,Nicofetamide,,,
A03AC05,Tiropramid,Tiropramide,,,
A03AD,Papaverin och derivat,Papaverine and derivatives,,,
A03AD01,Papaverin,Papaverine,,,
A03AD02,Drotaverin,Drotaverine,,,
A03AD30,Moxaverin,Moxaverine,,,
A03AE,Serotoninreceptorantagonister,Serotonin receptor antagonists,,,
A03AE01,Alosetron,Alosetron,,,
A03AE02,Tegaserod,Tegaserod,,,2012-12-31
A03AE03,Cilansetron,Cilansetron,,,
A03AE04,Prukaloprid,Prucalopride,,,2012-12-31
A03AX,Övriga medel vid funktionella mag-tarmsymtom,Other drugs for functional gastrointestinal disorders,,,
A03AX01,Fenpipran,Fenpiprane,,,
A03AX02,Diisopromin,Diisopromine,,,
A03AX03,Klorbensoxamin,Chlorbenzoxamine,,,
A03AX04,Pinaverin,Pinaverium,,,
A03AX05,Fenoverin,Fenoverine,,,
A03AX06,Idanpramin,Idanpramine,,,
A03AX07,Proxazol,Proxazole,,,
A03AX08,Alverin,Alverine,,,
A03AX09,Trepibuton,Trepibutone,,,
A03AX10,Isomethepten,Isometheptene,,,
A03AX11,Karoverin,Caroverine,,,
A03AX12,Floroglucinol,Phloroglucinol,,,
A03AX13,Silikoner,Silicones,,,
A03AX14,Valetamat,Valethamate,,,
A03AX15,Pepparmyntolja,Menthae piperitae aetheroleum,,,
A03AX30,Trimetyldifenylpropylamin,Trimethyldiphenylpropylamine,,,
A03AX58,"Alverin, kombinationer","Alverine, combinations",,,
A03B,Belladonnaalkaloider och derivat,"Belladonna and derivatives, plain",,,
A03BA,Belladonnaalkaloider med tertiär aminogrupp,"Belladonna alkaloids, tertiary amines",,,
A03BA01,Atropin,Atropine,,,
A03BA03,Hyoscyamin,Hyoscyamine,,,
A03BA04,Belladonnaalkaloider,Belladonna total alkaloids,,,
A03BB,"Semisyntetiska belladonnalkaloider, kvartära ammoniumföreningar","Belladonna alkaloids, semisynthetic, quaternary ammonium compounds",,,
A03BB01,Butylskopolamin,Butylscopolamine,,,
A03BB02,Metylatropin,Methylatropine,,,
A03BB03,Metylskopolamin,Methylscopolamine,,,
A03BB04,Fentonin,FENTONIUM,,,
A03BB05,Cimetropiumbromid,Cimetropium bromide,,,
A03BB06,Homatropinmetylbromid,Homatropine methylbromide,,,
A03C,Spasmolytika i kombination med lugnande medel,Antispasmodics in combination with psycholeptics,,,
A03CA,Syntetiska antikolinergika i kombination med lugnande medel,Synthetic anticholinergic agents in combination with psycholeptics,,,
A03CA01,Isopropon och lugnande medel,Isopropamide and psycholeptics,,,
A03CA02,Klidinium och lugnande medel,Clidinium and psycholeptics,,,
A03CA03,Oxifencyklimin och lugnande medel,Oxyphencyclimine and psycholeptics,,,
A03CA04,Otiloniumbromid och lugnande medel,Otilonium bromide and psycholeptics,,,
A03CA05,Glykopyrroniumbromid och lugnande medel,Glycopyrronium bromide and psycholeptics,,,
A03CA06,Bevonium och lugnande medel,Bevonium and psycholeptics,,,
A03CA07,Ambutonium och lugnande medel,Ambutonium and psycholeptics,,,
A03CA08,Difemanil och lugnande medel,Diphemanil and psycholeptics,,,
A03CA09,Pipenzolat och lugnande medel,Pipenzolate and psycholeptics,,,
A03CA30,Emepronium och lugnande medel,Emepronium and psycholeptics,,,
A03CA34,Propantelin och lugnande medel,Propantheline and psycholeptics,,,
A03CB,Belladonnaalkaloider och derivat i kombination med lugnande medel,Belladonna and derivatives in combination with psycholeptics,,,
A03CB01,Metylskopolamin och lugnande medel,Methylscopolamine and psycholeptics,,,
A03CB02,Belladonnaalkaloider och lugnande medel,Belladonna total alkaloids and psycholeptics,,,
A03CB03,Atropin och lugnande medel,Atropine and psycholeptics,,,
A03CB04,Homatropinmetylbromid och lugnande medel,Homatropine methylbromide and psycholeptics,,,
A03CB31,Hyoscyamin och lugnande medel,Hyoscyamine and psycholeptics,,,
A03CC,Övriga kombinationer med lugnande medel,Other antispasmodics in combination with psycholeptics,,,
A03D,Spasmolytika i kombination med analgetika,Antispasmodics in combination with analgesics,,,
A03DA,Syntetiska antikolinergika i kombination med analgetika,Synthetic anticholinergic agents in combination with analgesics,,,
A03DA01,Tropenzilon och analgetika,Tropenzilone and analgesics,,,
A03DA02,Pitofenon och analgetika,Pitofenone and analgesics,,,
A03DA03,Bevonium och analgetika,Bevonium and analgesics,,,
A03DA04,Ciklonium och analgetika,Ciclonium and analgesics,,,
A03DA05,Kamylofin och analgetika,Camylofin and analgesics,,,
A03DA06,Trospium och analgetika,Trospium and analgesics,,,
A03DA07,Tiemoniumjodid och analgetika,Tiemonium iodide and analgesics,,,
A03DB,Belladonnaalkaloider och derivat i kombination med analgetika,Belladonna and derivatives in combination with analgesics,,,
A03DB04,Butylskopolamin och analgetika,Butylscopolamine and analgesics,,,
A03DC,Övriga kombinationer med analgetika,Other antispasmodics in combination with analgesics,,,
A03E,Övriga kombinationer,Antispasmodics and anticholinergics in combination with other drugs,,,
A03EA,"Spasmolytika, lugnande medel och analgetika i kombination","Antispasmodics, psycholeptics and analgesics in combination",,,
A03ED,Spasmolytika i kombination med andra medel,Antispasmodics in combination with other drugs,,,
A03F,Motilitetsstimulerande medel,Propulsives,,,
A03FA,Motilitetsstimulerande medel,Propulsives,,,
A03FA01,Metoklopramid,Metoclopramide,,,
A03FA02,Cisaprid,Cisapride,,,
A03FA03,Domperidon,Domperidone,,,
A03FA04,Bromoprid,Bromopride,,,
A03FA05,Alizaprid,Alizapride,,,
A03FA06,Kleboprid,Clebopride,,,
A03FA07,Itroprid,Itropride,,,
A03FA08,Cinitaprid,Cinitapride,,,
A03FA09,Mosaprid,Mosapride,,,
A03FA10,Akotiamid,Acotiamide,,,
A04,Antiemetika,Antiemetics and antinauseants,,,
A04A,Antiemetika,Antiemetics and antinauseants,,,
A04AA,Serotonin (5HT3) receptorantagonister,Serotonin (5HT3) antagonists,,,
A04AA01,Ondansetron,Ondansetron,,,
A04AA02,Granisetron,Granisetron,,,
A04AA03,Tropisetron,Tropisetron,,,
A04AA04,Dolasetron,Dolasetron,,,
A04AA05,Palonosetron,Palonosetron,,,
A04AA55,"Palonosetron, kombinationer","Palonosetron, combinations",,,
A04AD,Övriga antiemetika,Other antiemetics,,,
A04AD01,Skopolamin,Scopolamine,,,
A04AD02,Ceriumoxalat,Cerium oxalate,,,
A04AD04,Klorbutanol,Chlorobutanol,,,
A04AD05,Metopimazin,Metopimazine,,,
A04AD08,Ondansetron,Ondansetron,,,1992-12-31
A04AD10,Dronabinol,Dronabinol,,,
A04AD11,Nabilon,Nabilone,,,
A04AD12,Aprepitant,Aprepitant,,,
A04AD13,Kasopitant,Casopitant,,,
A04AD14,Rolapitant,Rolapitant,,,
A04AD51,"Skopolamin, kombinationer","Scopolamine, combinations",,,
A04AD54,"Klorbutanol, kombinationer","Chlorobutanol, combinations",,,
A05,Gall- och leverterapi,Bile and liver therapy,,,
A05A,Gallterapi,Bile therapy,,,
A05AA,Gallsyror och derivat,Bile acids and derivatives,,,
A05AA01,Kenodeoxicholsyra,Chenodeoxycholic acid,,,
A05AA02,Ursodeoxicholsyra,Ursodeoxycholic acid,,,
A05AA03,Cholsyra,Cholic acid,,,
A05AA04,Obeticholsyra,Obeticholic acid,,,
A05AA05,Ursodoxikoltaurin,Ursodoxicoltaurine,,,
A05AA06,Norucholsyra,Norucholic acid,,,
A05AB,Medel för behandling av sjukdomar i gallvägarna,Preparations for biliary tract therapy,,,
A05AB01,Nikotinylmetylamid,Nicotinyl methylamide,,,
A05AX,Övriga medel vid gallterapi,Other drugs for bile therapy,,,
A05AX01,Piprozolin,Piprozolin,,,
A05AX02,Hymekromon,Hymecromone,,,
A05AX03,Cyklobutyrol,Cyclobutyrol,,,
A05AX04,Maralixibatklorid,Maralixibat chloride,,,
A05AX05,Odevixibat,Odevixibat,,,
A05AX06,Elafibranor,Elafibranor,,,
A05AX07,Seladelpar,Seladelpar,,,
A05AX08,Linerixibat,Linerixibat,,,
A05B,"Leverterapi, lipotroper","Liver therapy, lipotropics",,,
A05BA,Leverterapi,Liver therapy,,,
A05BA01,Argininglutamat,Arginine glutamate,,,
A05BA02,Tioctic syra,Tioctic acid,,,1994-12-31
A05BA03,Silymarin,Silymarin,,,
A05BA04,Citiolon,Citiolone,,,
A05BA05,Epomediol,Epomediol,,,
A05BA06,Ornitinoxoglurat,Ornithine oxoglurate,,,
A05BA07,Tidiacikarginin,Tidiacic arginine,,,
A05BA08,Glycyrrhizinsyra,Glycyrrhizic acid,,,
A05BA09,Metadoxin,Metadoxine,,,
A05BA10,Fosfolipider,Phospholipids,,,
A05BA11,Resmetirom,Resmetirom,,,
A05C,"Medel för gallterapi och lipotropa medel, kombinationer",Drugs for bile therapy and lipotropics in combination,,,
A06,Medel vid förstoppning,Drugs for constipation,,,
A06A,Medel vid förstoppning,Drugs for constipation,,,
A06AA,"Mjukgörare, emulgeringsmedel","Softeners, emollients",,,
A06AA01,Flytande paraffin,Liquid paraffin,,,
A06AA02,Dokusatnatrium,Docusate sodium,,,
A06AA51,"Flytande paraffin, kombinationer","Liquid paraffin, combinations",,,
A06AB,Tarmirriterande medel,Contact laxatives,,,
A06AB01,Oxifenisatin,Oxyphenisatine,,,
A06AB02,Bisakodyl,Bisacodyl,,,
A06AB03,Dantron,Dantron,,,
A06AB04,Fenolftalein,Phenolphthalein,,,
A06AB05,Ricinolja,Castor oil,,,
A06AB06,Sennaglykosider,Senna glycosides,,,
A06AB07,"Sagrada, bark",Cascara,,,
A06AB08,Natriumpikosulfat,Sodium picosulfate,,,
A06AB09,Bisoxatin,Bisoxatin,,,
A06AB20,Kombinationer av tarmirriterande medel,Contact laxatives in combination,,,
A06AB30,Tarmirriterande medel i kombination med belladonnaalkaloider,Contact laxatives in combination with belladonna alkaloids,,,
A06AB52,"Bisakodyl, kombinationer","Bisacodyl, combinations",,,
A06AB53,"Dantron, kombinationer","Dantron, combinations",,,
A06AB56,"Sennaglykosider, kombinationer","Senna glycosides, combinations",,,
A06AB57,"Sagrada, bark med kombinationer","Cascara, combinations",,,
A06AB58,"Natriumpikosulfat, kombinationer","Sodium picosulfate, combinations",,,
A06AC,Bulkbildande laxermedel,Bulk-forming laxatives,,,
A06AC01,Loppfrö och vitt loppfrö,Ispaghula (psylla seeds),,,
A06AC02,Etulos,Ethulose,,,
A06AC03,Sterkuliagummi,Sterculia,,,
A06AC05,Linfrö,Linseed,,,
A06AC06,Metylcellulosa,Methylcellulose,,,
A06AC07,Kostfiber av vetefröskal,Triticum (wheat fibre),,,
A06AC08,Polykarbofilkalcium,Polycarbophil calcium,,,
A06AC51,"Loppfrö och vitt loppfrö, kombinationer","Ispaghula, combinations",,,
A06AC53,"Sterkuliagummi, kombinationer","Sterculia, combinations",,,
A06AC55,"Linfrö, kombinationer","Linseed, combinations",,,
A06AD,Osmotiskt aktiva laxermedel,Osmotically acting laxatives,,,
A06AD01,Magnesiumkarbonat,Magnesium carbonate,,,
A06AD02,Magnesiumoxid,Magnesium oxide,,,
A06AD03,Magnesiumperoxid,Magnesium peroxide,,,
A06AD04,Magnesiumsulfat,Magnesium sulfate,,,
A06AD10,Mineralsalter i kombination,Mineral salts in combination,,,
A06AD11,Laktulos,Lactulose,,,
A06AD12,Laktitol,Lactitol,,,
A06AD13,Natriumsulfat,Sodium sulfate,,,
A06AD14,Pentaeritrityl,Pentaerithrityl,,,
A06AD15,Makrogol,Macrogol,,,
A06AD16,Mannitol,Mannitol,,,
A06AD17,Natriumfosfat,Sodium phosphate,,,
A06AD18,Sorbitol,Sorbitol,,,
A06AD19,Magnesiumcitrat,Magnesium citrate,,,
A06AD21,Natriumtartrat,Sodium tartrate,,,
A06AD61,"Laktulos, kombinationer","Lactulose, combinations",,,
A06AD65,"Makrogol, kombinationer","Macrogol, combinations",,,
A06AG,Klysma,Enemas,,,
A06AG01,Natriumfosfat,Sodium phosphate,,,
A06AG02,Bisakodyl,Bisacodyl,,,
A06AG03,"Dantron, inkl. kombinationer","Dantron, incl. combinations",,,
A06AG04,Glycerol,Glycerol,,,
A06AG06,Olja,Oil,,,
A06AG07,Sorbitol,Sorbitol,,,
A06AG10,"Dokusatnatrium, inkl. kombinationer","Docusate sodium, incl. combinations",,,
A06AG11,"Natriumlaurylsulfoacetat, inkl. kombinationer","Sodium lauryl sulfoacetate, incl. combinations",,,
A06AG20,Kombinationer,Combinations,,,
A06AH,Perifera opioidreceptorantagonister,Peripheral opioid receptor antagonists,,,
A06AH01,Metylnaltrexonbromid,Methylnaltrexone bromide,,,
A06AH02,Alvimopan,Alvimopan,,,
A06AH03,Naloxegol,Naloxegol,,,
A06AH04,Naloxon,Naloxone,,,
A06AH05,Naldemedin,Naldemedine,,,
A06AX,Övriga medel vid förstoppning,Other drugs for constipation,,,
A06AX01,Glycerol,Glycerol,,,
A06AX02,Koldioxidutvecklande medel,Carbon dioxide producing drugs,,,
A06AX03,Lubiproston,Lubiprostone,,,
A06AX04,Linaklotid,Linaclotide,,,
A06AX05,Prukaloprid,Prucalopride,,,
A06AX06,Tegaserod,Tegaserod,,,
A06AX07,Plekanatid,Plecanatide,,,
A06AX08,Tenapanor,Tenapanor,,,
A06AX09,Elobixibat,Elobixibat,,,
A07,"Antidiarroika, intestinala antiinflammatoriska och antiinfektiva medel","Antidiarrheals, intestinal antiinflammatory/antiinfective agents",,,
A07A,Medel vid tarminfektioner,Intestinal antiinfectives,,,
A07AA,Antibiotika,Antibiotics,,,
A07AA01,Neomycin,Neomycin,,,
A07AA02,Nystatin,Nystatin,,,
A07AA03,Natamycin,Natamycin,,,
A07AA04,Streptomycin,Streptomycin,,,
A07AA05,Polymyxin B,Polymyxin B,,,
A07AA06,Paromomycin,Paromomycin,,,
A07AA07,Amfotericin B,Amphotericin B,,,
A07AA08,Kanamycin,Kanamycin,,,
A07AA09,Vankomycin,Vancomycin,,,
A07AA10,Kolistin,Colistin,,,
A07AA11,Rifaximin,Rifaximin,,,
A07AA12,Fidaxomicin,Fidaxomicin,,,
A07AA13,Rifamycin,Rifamycin,,,
A07AA51,"Neomycin, kombinationer","Neomycin, combinations",,,
A07AA54,"Streptomycin, kombinationer","Streptomycin, combinations",,,
A07AB,Sulfonamider,Sulfonamides,,,
A07AB02,Ftalylsulfatiazol,Phthalylsulfathiazole,,,
A07AB03,Sulfaguanidin,Sulfaguanidine,,,
A07AB04,Succinylsulfatiazol,Succinylsulfathiazole,,,
A07AC,Imidazolderivat,Imidazole derivatives,,,
A07AC01,Mikonazol,Miconazole,,,
A07AX,Övriga medel vid intestinala infektioner,Other intestinal antiinfectives,,,
A07AX01,Broxykinoliner,Broxyquinoline,,,
A07AX02,Acetarsol,Acetarsol,,,
A07AX03,Nifuroxazid,Nifuroxazide,,,
A07AX04,Nifurzid,Nifurzide,,,
A07B,Antidiarroika,Intestinal adsorbents,,,
A07BA,Adsorberande medel,Charcoal preparations,,,
A07BA01,Medicinskt kol,Medicinal charcoal,,,
A07BA51,"Medicinskt kol, kombinationer","Medicinal charcoal, combinations",,,
A07BB,Vismutpreparat,Bismuth preparations,,,
A07BC,Övriga antidiarroika,Other intestinal adsorbents,,,
A07BC01,Pektin,Pectin,,,
A07BC02,Kaolin,Kaolin,,,
A07BC03,Krospovidon,Crospovidone,,,
A07BC04,Attapulgit,Attapulgite,,,
A07BC05,Diosmektit,Diosmectite,,,
A07BC30,Kombinationer,Combinations,,,
