code,label,label_en,parent_code,valid_from,valid_to
d9,"Att engagera sig i samhällsgemenskap, socialt och medborgerligt liv",,d,,
d910,Att engagera sig i samhällsgemenskap,,d9,,
d9100,Att engagera sig i informella sammanslutningar,,d910,,
d9101,Att engagera sig i formella sammanslutningar,,d910,,
d9102,Att engagera sig i ceremonier,,d910,,
d9108,"Att engagera sig i samhällsgemenskap, annan specificerad",,d910,,
d9109,"Att engagera sig i samhällsgemenskap, ospecificerad",,d910,,
d920,Att engagera sig i rekreation och fritid,,d9,,
d9200,Att leka och spela,,d920,,
d9201,Att engagera sig i sport och idrott,,d920,,
d9202,Att engagera sig i konst och kultur,,d920,,
d9204,Att engagera sig i hobbys,,d920,,
d9205,Umgänge med andra,,d920,,
d9208,"Att engagera sig i rekreation och fritid, annan specificerad",,d920,,
d9209,"Att engagera sig i rekreation och fritid, ospecificerad",,d920,,
d930,Att engagera sig i religion och andlighet,,d9,,
d9300,Att engagera sig i organiserad religion,,d930,,
d9301,Att engagera sig i andlighet,,d930,,
d9308,"Att engagera sig i religion och andlighet, annan specificerad",,d930,,
d9309,"Att engagera sig i religion och andlighet, ospecificerad",,d930,,
d940,Att åtnjuta mänskliga rättigheter,,d9,,
d950,Att engagera sig i politiskt liv och medborgarskap,,d9,,
d998,"Att engagera sig i samhällsgemenskap, socialt och medborgerligt liv, annat specificerat",,d9,,
d999,"Att engagera sig i samhällsgemenskap, socialt och medborgerligt liv, ospecificerat",,d9,,
e,OMGIVNINGSFAKTORER,,,,
e1,Produkter och teknologi,,e,,
e110,Produkter eller substanser för egen konsumtion,,e1,,
e1100,Mat,,e110,,
e1101,Läkemedel,,e110,,
e1102,Dricksvatten,,e110,,
e1108,Andra specificerade produkter eller substanser för egen konsumtion,,e110,,
e1109,Ospecificerade produkter eller substanser för egen konsumtion,,e110,,
e115,Produkter och teknik för eget bruk i det dagliga livet,,e1,,
e1150,Allmänna produkter och teknik för personligt bruk i det dagliga livet,,e115,,
e1151,Stödjande produkter och teknik för personligt bruk i det dagliga livet,,e115,,
e1158,Andra specificerade produkter och specificerad teknik för eget bruk i det dagliga livet,,e115,,
e1159,Ospecificerade produkter och ospecificerad teknik för eget bruk i det dagliga livet,,e115,,
e120,Produkter och teknik för personlig förflyttning och transport inomhus och utomhus,,e1,,
e1200,Allmänna produkter och allmän teknik för personlig förflyttning och transport inomhus och utomhus,,e120,,
e1201,Stödjande produkter och stödjande teknik för personlig förflyttning och transport inomhus och utomhus,,e120,,
e1208,"Produkter och teknik för personlig förflyttning och transport inomhus och utomhus, andra specificerade",,e120,,
e1209,"Produkter och teknik för personlig förflyttning och transport inomhus och utomhus, ospecificerade",,e120,,
e125,Produkter och teknik för kommunikation,,e1,,
e1250,Allmänna produkter och allmän teknik för kommunikation,,e125,,
e1251,Stödjande produkter och stödjande teknik för kommunikation,,e125,,
e1258,Andra specificerade produkter och annan specificerad teknik för kommunikation,,e125,,
e1259,Ospecificerade produkter och ospecificerad teknik för kommunikation,,e125,,
e130,Produkter och teknik för utbildning,,e1,,
e1300,Allmänna produkter och allmän teknik för utbildning,,e130,,
e1301,Stödjande produkter och stödjande teknik för utbildning,,e130,,
e1308,Andra specificerade produkter och annan specificerad teknik för utbildning,,e130,,
e1309,Ospecificerade produkter och ospecificerad teknik för utbildning,,e130,,
e135,Produkter och teknik för sysselsättning,,e1,,
e1350,Allmänna produkter och allmän teknik för sysselsättning,,e135,,
e1351,Stödjande produkter och stödjande teknik för sysselsättning,,e135,,
e1358,Andra specificerade produkter och annan specificerad teknik för sysselsättning,,e135,,
e1359,Ospecificerade produkter och ospecificerad teknik för sysselsättning,,e135,,
e140,"Produkter och teknik för kultur, rekreation och sport",,e1,,
e1400,"Allmänna produkter och allmän teknik för kultur, rekreation och sport",,e140,,
e1401,"Stödjande produkter och stödjande teknik för kultur, rekreation och sport",,e140,,
e1408,"Andra specificerade produkter och annan specificerad teknik för kultur, rekreation och sport",,e140,,
e1409,"Ospecificerade produkter och ospecificerad teknik för kultur, rekreation och sport",,e140,,
e145,Produkter och teknik för utövande av religion och andlighet,,e1,,
e1450,Allmänna produkter och allmän teknik för utövande av religion och andlighet,,e145,,
e1451,Stödjande produkter och stödjande teknik för utövande av religion eller andlighet,,e145,,
e1458,Andra specificerade produkter och annan specificerad teknik för utövande av religion eller andlighet,,e145,,
e1459,Ospecificerade produkter och ospecificerad teknik för utövande av religion eller andlighet,,e145,,
e150,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för allmänt bruk",,e1,,
e1500,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för att gå in i och ut ur byggnader för allmänt bruk",,e150,,
e1501,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för att underlätta tillgänglighet inom offentliga byggnader",,e150,,
e1502,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för att inom byggnader för allmänt bruk kunna hitta vägen, anvisa vägar och utmärka olika platser",,e150,,
e1503,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för personers fysiska säkerhet i byggnader för allmänt bruk",,e150,,
e1508,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för allmänt bruk, annan specificerad",,e150,,
e1509,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för allmänt bruk, ospecificerad",,e150,,
e155,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för privat bruk",,e1,,
e1550,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för att gå in i och ut ur byggnader för privat bruk",,e155,,
e1551,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för användning av underlättande anordningar i byggnader för privat bruk",,e155,,
e1552,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för att inom byggnader för privat bruk hitta vägen, anvisa vägar och utmärka olika platser",,e155,,
e1553,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för fysisk säkerhet för privat bruk",,e155,,
e1558,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för privat bruk, annan specificerad",,e155,,
e1559,"Design, konstruktion, byggnadsteknik och byggnadsprodukter för privat bruk, ospecificerad",,e155,,
e160,Produkter och teknik för markutveckling,,e1,,
e1600,Produkter och teknik för landsbygdsutveckling,,e160,,
e1601,Produkter och teknik för förortsutveckling,,e160,,
e1602,Produkter och teknik för stadsutveckling,,e160,,
e1603,"Produkter och teknik för parker, naturvårdsområden och naturreservat",,e160,,
e1608,"Produkter och teknik för markutveckling, andra specificerade",,e160,,
e1609,"Produkter och teknik för markutveckling, ospecificerade",,e160,,
e165,Tillgångar,,e1,,
e1650,Finansiella tillgångar,,e165,,
e1651,Materiella tillgångar,,e165,,
e1652,Immateriella tillgångar,,e165,,
e1658,"Tillgångar, andra specificerade",,e165,,
e1659,"Tillgångar, ospecificerade",,e165,,
e198,"Produkter och teknologi, andra specificerade",,e1,,
e199,"Produkter och teknologi, ospecificerade",,e1,,
e2,Naturmiljö och mänskligt skapade miljöförändringar,,e,,
e210,Planeten jordens fysiska egenskaper,,e2,,
e2100,Landformer,,e210,,
e2101,Ytor med sötvattenmassor,,e210,,
e2102,Ytor med saltvattenmassor,,e210,,
e2108,"Planeten jordens fysiska egenskaper, annan specificerad",,e210,,
e2109,"Planeten jordens fysiska egenskaper, ospecificerad",,e210,,
e215,Befolkning,,e2,,
e2150,Demografisk förändring,,e215,,
e2151,Befolkningstäthet,,e215,,
e2158,"Befolkning, annan specificerad",,e215,,
e2159,"Befolkning, ospecificerad",,e215,,
e220,Flora och fauna,,e2,,
e2200,Växter,,e220,,
e2201,Djur,,e220,,
e2208,"Växter och djur, andra specificerade",,e220,,
e2209,"Växter och djur, ospecificerade",,e220,,
e225,Klimat,,e2,,
e2250,Temperatur,,e225,,
e2251,Fuktighet,,e225,,
e2252,Atmosfäriskt tryck,,e225,,
e2253,Nederbörd,,e225,,
e2254,Vind,,e225,,
e2255,Årstidsvariationer,,e225,,
e2258,"Klimat, annat specificerat",,e225,,
e2259,"Klimat, ospecificerat",,e225,,
e230,Naturkatastrofer,,e2,,
e235,Mänskligt orsakade katastrofer,,e2,,
e240,Ljus,,e2,,
e2400,Ljusintensitet,,e240,,
e2401,Ljuskvalitet,,e240,,
e2408,"Ljus, annat specificerat",,e240,,
e2409,"Ljus, ospecificerat",,e240,,
e245,Tidsrelaterade förändringar,,e2,,
e2450,"Dag-, nattcykler",,e245,,
e2451,Månfaser,,e245,,
e2458,"Tidsrelaterade förändringar, andra specificerade",,e245,,
e2459,"Tidsrelaterade förändringar, ospecificerade",,e245,,
e250,Ljud,,e2,,
e2500,Ljudstyrka,,e250,,
e2501,Ljudkvalitet,,e250,,
e2508,"Ljud, annat specificerat",,e250,,
e2509,"Ljud, ospecificerat",,e250,,
e255,Vibration,,e2,,
e260,Luftkvalitet,,e2,,
e2600,Luftkvalitet inomhus,,e260,,
e2601,Luftkvalitet utomhus,,e260,,
e2608,"Luftkvalitet, annan specificerad",,e260,,
e2609,"Luftkvalitet, ospecificerad",,e260,,
e298,"Naturmiljö och mänskligt skapade miljöförändringar, andra specificerade",,e2,,
e299,"Naturmiljö och mänskligt skapade miljöförändringar, ospecificerade",,e2,,
e3,Personligt stöd och personliga relationer,,e,,
e310,Stöd från närfamilj,,e3,,
e315,Stöd från storfamilj eller utvidgad familj,,e3,,
e320,Stöd från vänner,,e3,,
e325,"Stöd från bekanta, kamrater, kollegor, grannar och personer i umgänget",,e3,,
e330,Stöd från personer i maktpositioner,,e3,,
e335,Stöd från personer i underordnade positioner,,e3,,
e340,Stöd från personliga vårdgivare och personliga assistenter,,e3,,
e345,Stöd från okända personer,,e3,,
e350,Stöd från husdjur,,e3,,
e355,Stöd från yrkesutövare inom hälso- och sjukvård,,e3,,
e360,Stöd från andra yrkesutövare,,e3,,
e398,"Personligt stöd och personliga relationer, andra specificerade",,e3,,
e398A,Personligt stöd från person som vårdar eller stödjer en närstående,,e398,,
e399,"Personligt stöd och personliga relationer, ospecificerade",,e3,,
e4,Attityder,,e,,
e410,Nära familjemedlemmars personliga attityder,,e4,,
e415,Personliga attityder hos medlemmar av den utvidgade familjen,,e4,,
e420,Vänners personliga attityder,,e4,,
e425,"Personliga attityder bland bekanta, kamrater, kollegor, grannar och personer i umgängeskretsen",,e4,,
e430,Personliga attityder hos personer i maktpositioner,,e4,,
e435,Personliga attityder av personer i underordnade ställningar,,e4,,
e440,Personliga attityder hos personliga vårdgivare och personliga assistenter,,e4,,
e445,Personliga attityder hos okända människor,,e4,,
e450,Personliga attityder hos yrkesutövare inom hälso- och sjukvården,,e4,,
e455,Personliga attityder hos andra yrkesutövare,,e4,,
e460,Samhälleliga attityder,,e4,,
e465,"Sociala normer, konventioner och ideologier",,e4,,
e498,"Attityder, andra specificerade",,e4,,
e499,"Attityder, ospecificerade",,e4,,
e5,"Service, tjänster, system och policies",,e,,
e510,"Service, tjänster, system och policies för produktion av konsumtionsvaror",,e5,,
e5100,Service och tjänster för produktion av konsumtionsvaror,,e510,,
e5101,System för produktion av konsumtionsvaror,,e510,,
e5102,Policies för produktion av konsumtionsvaror,,e510,,
e5108,"Service, tjänster, system och policies för produktion av konsumtionsvaror, andra specificerade",,e510,,
e5109,"Service, tjänster, system och policies för produktion av konsumtionsvaror, ospecificerade",,e510,,
e515,"Service, tjänster, system och policies för arkitektur och konstruktion",,e5,,
e5150,Service och tjänster för arkitektur och konstruktion,,e515,,
e5151,Arkitektur- och konstruktionssystem,,e515,,
e5152,Arkitektur- och konstruktionspolicies,,e515,,
e5158,"Service, tjänster, system och policies för arkitektur och konstruktion, andra specificerade",,e515,,
e5159,"Service, tjänster, system och policies för arkitektur och konstruktion, ospecificerade",,e515,,
e520,"Service, tjänster, system och policies för planering av öppna områden",,e5,,
e5200,Service och tjänster för planering av öppna områden,,e520,,
e5201,Planeringssystem för öppna områden,,e520,,
e5202,Planeringspolicies för öppna områden,,e520,,
e5208,"Service, tjänster, system och policies för planering av öppna områden, andra specificerade",,e520,,
e5209,"Service, tjänster, system och policies för planering av öppna områden, ospecificerade",,e520,,
e525,"Service, tjänster, system och policies för bostäder",,e5,,
e5250,Bostadsservice och bostadstjänster,,e525,,
e5251,Bostadssystem,,e525,,
e5252,Bostadspolicies,,e525,,
e5258,"Service, tjänster, system och policies för bostäder, andra specificerade",,e525,,
e5259,"Service, tjänster, system och policies för bostäder, ospecificerade",,e525,,
e530,"Service, tjänster, system och policies för allmänna nyttigheter",,e5,,
e5300,Nyttighetsservice och tjänster,,e530,,
e5301,Nyttighetssystem,,e530,,
e5302,Nyttighetspolicies,,e530,,
e5308,"Service, tjänster, system och policies för allmänna nyttigheter, andra specificerade",,e530,,
e5309,"Service, tjänster, system och policies för allmänna nyttigheter, ospecificerade",,e530,,
e535,"Service, tjänster, system och policies för kommunikation",,e5,,
e5350,Kommunikationsservice och kommunikationstjänster,,e535,,
e5351,Kommunikationssystem,,e535,,
e5352,Kommunikationspolicies,,e535,,
e5358,"Service, tjänster, system och policies för kommunikation, andra specificerade",,e535,,
e5359,"Service, tjänster, system och policies för kommunikation, ospecificerade",,e535,,
e540,"Service, tjänster, system och policies för transport",,e5,,
e5400,Transportservice och transporttjänster,,e540,,
e5401,Transportsystem,,e540,,
e5402,Transportpolicies,,e540,,
e5408,"Service, tjänster, system och policies för transport, andra specificerade",,e540,,
e5409,"Service, tjänster, system och policies för transport, ospecificerade",,e540,,
e545,"Service, tjänster, system och policies för beskydd av medborgare",,e5,,
e5450,Service och tjänster för beskydd av medborgare,,e545,,
e5451,System för skydd av medborgare,,e545,,
e5452,Policies för skydd av medborgare,,e545,,
e5458,"Service, tjänster, system och policies för skydd av medborgare, andra specificerade",,e545,,
e5459,"Service, tjänster, system och policies för skydd av medborgare, ospecificerade",,e545,,
e550,"Service, tjänster, system och policies gällande lagreglering",,e5,,
e5500,Service och tjänster gällande lagreglering,,e550,,
e5501,System gällande lagreglering,,e550,,
e5502,Policies gällande lagreglering,,e550,,
e5508,"Service, tjänster, system och policies gällande lagreglering, andra specificerade",,e550,,
e5509,"Service, tjänster, system och policies gällande lagreglering, ospecificerade",,e550,,
e555,"Service, tjänster, system och policies i sammanslutningar och organisationer",,e5,,
e5550,Service och tjänster i sammanslutningar och organisationer,,e555,,
e5551,System i sammanslutningar och organisationer,,e555,,
e5552,Policies i sammanslutningar och organisationer,,e555,,
e5558,"Service, tjänster, system och policies i sammanslutningar och organisationer, andra specificerade",,e555,,
e5559,"Service, tjänster, system och policies i sammanslutningar och organisationer, ospecificerade",,e555,,
e560,"Service, tjänster, system och policies inom massmedia",,e5,,
e5600,Massmedieservice och massmedietjänster,,e560,,
e5601,Mediesystem,,e560,,
e5602,Mediepolicies,,e560,,
e5608,"Service, tjänster, system och policies inom media, andra specificerade",,e560,,
e5609,"Service, tjänster, system och policies inom media, ospecificerade",,e560,,
e565,"Service, tjänster, system och policies inom ekonomi",,e5,,
e5650,Service och tjänster inom ekonomi,,e565,,
e5651,Ekonomiska system,,e565,,
e5652,Ekonomiska policies,,e565,,
e5658,"Service, tjänster, system och policies inom ekonomi, andra specificerade",,e565,,
e5659,"Service, tjänster, system och policies inom ekonomi, ospecificerade",,e565,,
e570,"Service, tjänster, system och policies inom socialförsäkring",,e5,,
e5700,Sociala stödprogram,,e570,,
e5701,Socialförsäkringssystem,,e570,,
e5702,Socialförsäkringspolicies,,e570,,
e5708,"Service, tjänster, system och policies inom socialförsäkring, andra specificerade",,e570,,
e5709,"Service, tjänster, system och policies inom socialförsäkring, ospecificerade",,e570,,
e575,"Service, tjänster, system och policies för allmänna sociala stödinsatser",,e5,,
e5750,Service och tjänster för allmänna sociala stödinsatser,,e575,,
e5751,System för allmänna sociala stödinsatser,,e575,,
e5752,Policies för allmänna sociala stödinsatser,,e575,,
e5758,"Service, tjänster, system och policies för allmänna sociala stödinsatser, andra specificerade",,e575,,
e5759,"Service, tjänster, system och policies för allmänna sociala stödinsatser, ospecificerade",,e575,,
e580,"Service, tjänster, system och policies inom hälsovård",,e5,,
e5800,Hälsoservice och hälsotjänster,,e580,,
e5801,Hälsosystem,,e580,,
e5802,Hälsopolicies,,e580,,
e5808,"Service, tjänster, system och policies inom hälsovård, andra specificerade",,e580,,
e5809,"Service, tjänster, system och policies inom hälsovård, ospecificerade",,e580,,
e585,"Service, tjänster, system och policies för utbildning och yrkesförberedelse",,e5,,
e5850,Service och tjänster för utbildning och yrkesförberedelse,,e585,,
e5851,System för utbildning och yrkesförberedelse,,e585,,
e5852,Policies för utbildning- och yrkesförberedelse,,e585,,
e5858,"Service, tjänster, system och policies inom utbildning och träning, andra specificerade",,e585,,
e5859,"Service, tjänster, system och policies inom utbildning och träning, ospecificerade",,e585,,
e590,"Service, tjänster, system och policies för arbete och sysselsättning",,e5,,
e5900,Service och tjänster för arbete och sysselsättning,,e590,,
e5901,Arbets- och sysselsättningssystem,,e590,,
e5902,Arbets- och sysselsättningspolicies,,e590,,
e5908,"Service, tjänster, system och policies för arbete och sysselsättning, andra specificerade",,e590,,
e5909,"Service, tjänster, system och policies för arbete och sysselsättning, ospecificerade",,e590,,
e595,"Politiska tjänster, system och policies",,e5,,
e5950,Politiska tjänster,,e595,,
e5951,Politiska system,,e595,,
e5952,Politisk policy,,e595,,
e5958,"Andra specificerade politiska tjänster, system och policies",,e595,,
e5959,"Ospecificerade politiska tjänster, system och policies",,e595,,
e598,"Service, tjänster, system och policies, andra specificerade",,e5,,
e598A,"Service, tjänster, system och policies - upplevd kvalitet",,e598,,
e598B,"Service, tjänster, system och policies - Upplevd delaktighet",,e598,,
e599,"Service, tjänster, system och policies, ospecificerade",,e5,,
s,KROPPSSTRUKTURER,,,,
s1,Strukturer i nervsystemet,,s,,
s110,Struktur i hjärnan,,s1,,
s1100,Struktur i hjärnbalkens lober,,s110,,
s11000,Pannlob,,s1100,,
s11001,Tinninglob,,s1100,,
s11002,Hjässlob,,s1100,,
s11003,Nacklob,,s1100,,
s11008,Annan specificerad struktur i kortikala lober,,s1100,,
s11009,Ospecificerad struktur i kortikala lober,,s1100,,
s1101,Struktur i mitthjärnan,,s110,,
s1102,Struktur i diencefalon,,s110,,
s1103,Basala ganglier och därmed relaterade strukturer,,s110,,
s1104,Struktur i lilla hjärnan,,s110,,
s1105,Struktur i hjärnstammen,,s110,,
s11050,Förlängda märgen,,s1105,,
s11051,Hjärnbryggan,,s1105,,
s11058,Annan specificerad hjärnstamsstruktur,,s1105,,
s11059,Ospecificerad hjärnstamsstruktur,,s1105,,
s1106,Struktur i kranialnerver,,s110,,
s1108,Annan specificerad struktur i hjärnan,,s110,,
s1109,Ospecificerad struktur i hjärnan,,s110,,
s120,Ryggmärgen och därmed relaterade strukturer,,s1,,
s1200,Struktur i ryggmärgen,,s120,,
s12000,Ryggmärg i halsområdet,,s1200,,
s12001,Ryggmärg i bröstkorgsområdet,,s1200,,
s12002,Ryggmärg i länd- och korsryggsområdet,,s1200,,
s12003,Ryggmärg i svansområdet,,s1200,,
s12008,Annan specificerad ryggmärgsstruktur,,s1200,,
s12009,Ospecificerad ryggmärgsstruktur,,s1200,,
s1201,Ryggradsnerver,,s120,,
s1208,Annan specificerad struktur i ryggmärg och därmed relaterade strukturer,,s120,,
s1209,Ospecificerad struktur i ryggmärg och därmed relaterade strukturer,,s120,,
s130,Struktur i hjärnhinnor,,s1,,
s140,Struktur i sympatiska nervsystemet,,s1,,
s150,Struktur i det parasympatiska nervsystemet,,s1,,
s198,"Strukturer i nervsystemet, andra specificerade",,s1,,
s199,"Strukturer i nervsystemet, ospecificerade",,s1,,
s2,"Ögat, örat och därmed relaterade strukturer",,s,,
s210,Struktur i ögonhåla,,s2,,
s220,Struktur i ögonglob,,s2,,
s2200,"Bindhinna, senhinna, åderhinna",,s220,,
s2201,Hornhinna,,s220,,
s2202,Regnbågshinna,,s220,,
s2203,Näthinna,,s220,,
s2204,Ögonlins,,s220,,
s2205,Glaskropp,,s220,,
s2208,Annan specificerad ögonglobsstruktur,,s220,,
s2209,Ospecificerad ögonglobsstruktur,,s220,,
s230,Struktur i ögats omgivning,,s2,,
s2300,Tårkörtel och därmed relaterade strukturer,,s230,,
s2301,Ögonlock,,s230,,
s2303,Yttre ögonmuskler,,s230,,
s2308,Annan specificerad struktur i ögats omgivning,,s230,,
s2309,Ospecificerad struktur i ögats omgivning,,s230,,
s240,Struktur i ytterörat,,s2,,
s250,Struktur i mellanörat,,s2,,
s2500,Trumhinna,,s250,,
s2501,Örontrumpet,,s250,,
s2502,Hörselben,,s250,,
s2508,Annan specificerad struktur i mellanörat,,s250,,
s2509,Ospecificerad struktur i mellanörat,,s250,,
s260,Struktur i innerörat,,s2,,
s2600,Cochlea (snäcka),,s260,,
s2601,Labyrint,,s260,,
s2602,Båggångar,,s260,,
s2603,Inre hörselgång,,s260,,
s2608,Annan specificerad struktur i innerörat,,s260,,
s2609,Ospecificerad struktur i innerörat,,s260,,
s298,"Ögat, örat och därmed relaterade strukturer, andra specificerade",,s2,,
s299,"Ögat, örat och därmed relaterade strukturer, ospecificerade",,s2,,
s3,Strukturer involverade i röst och tal,,s,,
s310,Struktur i näsan,,s3,,
s3100,Ytternäsa,,s310,,
s3101,Nässkiljevägg,,s310,,
s3102,Näshålor,,s310,,
s3108,Annan specificerad struktur i näsan,,s310,,
s3109,Ospecificerad struktur i näsan,,s310,,
s320,Struktur i munnen,,s3,,
s3200,Tänder,,s320,,
s32000,Mjölktänder,,s3200,,
s32001,Permanenta tänder,,s3200,,
s32008,"Tänder, andra specificerade",,s3200,,
s32009,"Tänder, ospecificerade",,s3200,,
s3201,Tandkött,,s320,,
s3202,Gommens struktur,,s320,,
s32020,Hårda gommen,,s3202,,
s32021,Mjuka gommen,,s3202,,
s3203,Tunga,,s320,,
s3204,Struktur i läpp,,s320,,
s32040,Överläpp,,s3204,,
s32041,Underläpp,,s3204,,
s3205,Filtrum (näs-läpp fåra),,s320,,
s3208,Annan specificerad munstruktur,,s320,,
s3209,Ospecificerad munstruktur,,s320,,
s330,Struktur i svalget,,s3,,
s3300,Nasofarynx,,s330,,
s3301,Orofarynx,,s330,,
s3308,Annan specificerad struktur i svalget,,s330,,
s3309,Ospecificerad struktur i svalget,,s330,,
s340,Struktur i struphuvudet,,s3,,
s3400,Stämband,,s340,,
s3408,Annan specificerad struktur i struphuvudet,,s340,,
s3409,Ospecificerad struktur i struphuvudet,,s340,,
s398,"Strukturer involverade i röst och tal, andra specificerade",,s3,,
s399,"Strukturer involverad i röst och tal, ospecificerade",,s3,,
s4,"Strukturer i hjärt-kärlsystemet, immunologiska systemet och andningssystemet",,s,,
s410,Struktur i hjärt-kärlsystemet,,s4,,
s4100,Hjärta,,s410,,
s41000,Förmak,,s4100,,
s41001,Kammare,,s4100,,
s41008,Annan specificerad struktur i hjärtat,,s4100,,
s41009,Ospecificerad struktur i hjärtat,,s4100,,
s4101,Artärer,,s410,,
s4102,Vener,,s410,,
s4103,Kapillärer,,s410,,
s4108,Annan specificerad struktur i hjärt-kärlsystemet,,s410,,
s4109,Ospecificerad struktur i hjärt-kärlsystemet,,s410,,
s420,Struktur i immunsystemet,,s4,,
s4200,Lymfkärl,,s420,,
s4201,Lymfknutor,,s420,,
s4202,Thymus (bräss),,s420,,
s4203,Mjälte,,s420,,
s4204,Benmärg,,s420,,
s4208,Annan specificerad struktur i immunsystemet,,s420,,
s4209,Ospecificerad struktur i immunsystemet,,s420,,
s430,Struktur i andningssystemet,,s4,,
s4300,Luftstrupe,,s430,,
s4301,Lungor,,s430,,
s43010,Bronkträd,,s4301,,
s43011,Lungblåsor,,s4301,,
s43018,Annan specificerad struktur i lungor,,s4301,,
s43019,Ospecificerad struktur i lungor,,s4301,,
s4302,Bröstkorg,,s430,,
s4303,Andningsmuskler,,s430,,
s43030,Revbensmuskler,,s4303,,
s43031,Diafragma (mellangärde),,s4303,,
s43038,Annan specificerad andningsmuskel,,s4303,,
s43039,Ospecificerad andningsmuskel,,s4303,,
s4308,Annan specificerad struktur i andningssystemet,,s430,,
s4309,Ospecificerad struktur i andningssystemet,,s430,,
s498,"Strukturer i hjärt-kärlsystemet, immunologiska systemet och andningssystemet, andra specificerade",,s4,,
s499,"Strukturer i hjärt-kärlsystemet, immunologiska systemet och andningssystemet, ospecificerade",,s4,,
s5,Strukturer som sammanhänger med matsmältnings- och ämnesomsättningssystemen samt endokrina systemet,,s,,
s510,Struktur i spottkörtel,,s5,,
s520,Struktur i matstrupen,,s5,,
s530,Struktur i magsäcken,,s5,,
s540,Struktur i tarm,,s5,,
s5400,Tunntarm,,s540,,
s5401,Tjocktarm,,s540,,
s5408,Annan specificerad struktur i tarm,,s540,,
s5409,Ospecificerad struktur i tarm,,s540,,
s550,Struktur i bukspottkörteln,,s5,,
s560,Struktur i levern,,s5,,
s570,Struktur i gallblåsan och gallgångar,,s5,,
s580,Struktur i endokrina körtlar,,s5,,
s5800,Hypofys,,s580,,
s5801,Sköldkörtel,,s580,,
s5802,Bisköldkörtel,,s580,,
s5803,Binjure,,s580,,
s5808,Annan specificerad struktur i endokrina körtlar,,s580,,
s5809,Ospecificerad struktur i endokrina körtlar,,s580,,
s598,"Strukturer som sammanhänger med matsmältnings- och ämnesomsättningssystemen samt endokrina systemet, andra specificerade",,s5,,
s599,"Strukturer som sammanhänger med matsmältnings- och ämnesomsättningssystemen samt endokrina systemet, ospecificerade",,s5,,
s6,Strukturer som sammanhänger med köns- och urinorganens system,,s,,
s610,Struktur i urinorgan,,s6,,
s6100,Njure,,s610,,
s6101,Urinledare,,s610,,
s6102,Urinblåsa,,s610,,
s6103,Urinrör,,s610,,
s6108,Annan specificerad struktur i urinsystemet,,s610,,
s6109,Ospecificerad struktur i urinsystemet,,s610,,
s620,Struktur i bäckenbotten,,s6,,
s630,Struktur i könsorgansystemet,,s6,,
s6300,Äggstockar,,s630,,
s6301,Livmoder,,s630,,
s63010,Livmoderkropp,,s6301,,
s63011,Livmoderhals,,s6301,,
s63012,Äggledare,,s6301,,
s63018,Annan specificerad struktur i livmodern,,s6301,,
s63019,Ospecificerad struktur i livmodern,,s6301,,
s6302,Bröst och bröstvårta,,s630,,
s6303,Slida och yttre könsorgan,,s630,,
s63030,Klitoris,,s6303,,
s63031,Yttre blygdläppar,,s6303,,
s63032,Inre blygdläppar,,s6303,,
s63033,Slidgången,,s6303,,
s6304,Testiklar och pung,,s630,,
s6305,Penis,,s630,,
s63050,Penis ollon,,s6305,,
s63051,Penis skaft,,s6305,,
s63058,Annan specificerad struktur i penis,,s6305,,
s63059,Ospecificerad struktur i penis,,s6305,,
s6306,Prostata,,s630,,
s6308,Annan specificerad struktur i könsorgansystemet,,s630,,
s6309,Ospecificerad struktur i könsorgansystemet,,s630,,
s698,"Strukturer som sammanhänger med köns- och urinorganens system, andra specificerade",,s6,,
s699,"Strukturer som sammanhänger med köns- och urinorganens system, ospecificerade",,s6,,
s7,Strukturer som sammanhänger med rörelse,,s,,
s710,Struktur i huvud och halsregion,,s7,,
s7100,Skallben,,s710,,
s7101,Ansiktsben,,s710,,
s7102,Ben i halsregion,,s710,,
s7103,Leder i huvud och halsregion,,s710,,
s7104,Muskler i huvud och halsregion,,s710,,
s7105,Ledband och muskelhinnor i huvud och halsregion,,s710,,
s7108,Annan specificerad struktur i huvud och halsregion,,s710,,
s7109,Ospecificerad struktur i huvud och halsregion,,s710,,
s720,Struktur i skulderregion,,s7,,
s7200,Ben i skulderregion,,s720,,
s7201,Leder i skulderregion,,s720,,
s7202,Muskler i skulderregion,,s720,,
s7203,Ledband och muskelhinnor i skulderregion,,s720,,
s7208,Annan specificerad struktur i skulderregion,,s720,,
s7209,Ospecificerad struktur i skulderregion,,s720,,
s730,Struktur i övre extremitet,,s7,,
s7300,Struktur i överarm,,s730,,
s73000,Överarmsben,,s7300,,
s73001,Armbågsled,,s7300,,
